GAME_DATE,SEASON_ID,team,elo_before,is_home,season_label
2021-03-13,22020,ATL,1499.2360544776088,1,2020-21
2021-03-14,22020,ATL,1506.8500138840564,1,2020-21
2021-03-16,22020,ATL,1513.9083863345516,0,2020-21
2021-03-18,22020,ATL,1520.769102895561,1,2020-21
2021-03-20,22020,ATL,1530.3278475612003,0,2020-21
2021-03-22,22020,ATL,1540.8774296323838,0,2020-21
2021-03-24,22020,ATL,1533.7319842597813,0,2020-21
2021-03-26,22020,ATL,1527.9447278040132,0,2020-21
2021-03-28,22020,ATL,1542.217741991185,0,2020-21
2021-03-30,22020,ATL,1529.3425135370576,0,2020-21
2021-04-01,22020,ATL,1524.8975126863977,0,2020-21
2021-04-02,22020,ATL,1532.0093855450482,0,2020-21
2021-04-04,22020,ATL,1551.4238186709665,1,2020-21
2021-04-06,22020,ATL,1555.2813472238722,1,2020-21
2021-04-07,22020,ATL,1563.9486757739355,1,2020-21
2021-04-09,22020,ATL,1545.170297125824,1,2020-21
2021-04-11,22020,ATL,1552.7084708182172,0,2020-21
2021-04-13,22020,ATL,1559.4980732186818,0,2020-21
2021-04-15,22020,ATL,1565.2145143553155,1,2020-21
2021-04-18,22020,ATL,1553.3810831892563,1,2020-21
2021-04-20,22020,ATL,1560.9352266924398,1,2020-21
2021-04-21,22020,ATL,1565.002457868817,0,2020-21
2021-04-23,22020,ATL,1556.705074426793,1,2020-21
2021-04-25,22020,ATL,1566.2279498541689,1,2020-21
2021-04-26,22020,ATL,1574.623993297009,0,2020-21
2021-04-28,22020,ATL,1555.1479808603374,0,2020-21
2021-04-30,22020,ATL,1533.912971281045,0,2020-21
2021-05-01,22020,ATL,1523.292214293184,1,2020-21
2021-05-03,22020,ATL,1529.9646292657585,1,2020-21
2021-05-05,22020,ATL,1539.017823469764,1,2020-21
2021-05-06,22020,ATL,1566.8647753901466,0,2020-21
2021-05-10,22020,ATL,1556.4934438135838,1,2020-21
2021-05-12,22020,ATL,1559.2893306706276,1,2020-21
2021-05-13,22020,ATL,1563.558082729537,1,2020-21
2021-05-16,22020,ATL,1567.428551288594,1,2020-21
2021-10-21,22021,ATL,1543.340898924003,1,2021-22
2021-10-23,22021,ATL,1558.9706812821453,0,2021-22
2021-10-25,22021,ATL,1547.091219921088,1,2021-22
2021-10-27,22021,ATL,1553.507759732967,0,2021-22
2021-10-28,22021,ATL,1558.3260924254928,0,2021-22
2021-10-30,22021,ATL,1548.0269291997472,0,2021-22
2021-11-01,22021,ATL,1532.4063156395132,1,2021-22
2021-11-03,22021,ATL,1539.554476695792,0,2021-22
2021-11-04,22021,ATL,1531.7253451647784,1,2021-22
2021-11-06,22021,ATL,1518.9529431618057,0,2021-22
2021-11-08,22021,ATL,1514.598643034648,0,2021-22
2021-11-09,22021,ATL,1506.6483039203158,0,2021-22
2021-11-12,22021,ATL,1500.8106511339492,0,2021-22
2021-11-14,22021,ATL,1495.0938369057606,1,2021-22
2021-11-15,22021,ATL,1511.3091078367895,1,2021-22
2021-11-17,22021,ATL,1517.1812479671169,1,2021-22
2021-11-20,22021,ATL,1526.1699435734558,1,2021-22
2021-11-22,22021,ATL,1533.6773762169864,1,2021-22
2021-11-24,22021,ATL,1537.7888060425564,0,2021-22
2021-11-26,22021,ATL,1550.043464894176,0,2021-22
2021-11-27,22021,ATL,1569.6231438024947,1,2021-22
2021-12-01,22021,ATL,1555.611176587348,0,2021-22
2021-12-03,22021,ATL,1561.24182812742,1,2021-22
2021-12-05,22021,ATL,1555.2118590320415,1,2021-22
2021-12-06,22021,ATL,1547.21033699665,0,2021-22
2021-12-10,22021,ATL,1558.0741115950489,1,2021-22
2021-12-13,22021,ATL,1547.6875942912502,1,2021-22
2021-12-15,22021,ATL,1532.6611300465306,0,2021-22
2021-12-17,22021,ATL,1538.191973314201,1,2021-22
2021-12-22,22021,ATL,1519.1091806173404,1,2021-22
2021-12-23,22021,ATL,1503.5323950627353,0,2021-22
2021-12-25,22021,ATL,1509.8179345049448,0,2021-22
2021-12-27,22021,ATL,1497.5765901899888,1,2021-22
2021-12-29,22021,ATL,1486.099528824085,0,2021-22
2021-12-31,22021,ATL,1478.500348584099,0,2021-22
2022-01-03,22021,ATL,1487.3035753279166,0,2021-22
2022-01-05,22021,ATL,1479.7707417134125,0,2021-22
2022-01-07,22021,ATL,1486.538240178864,0,2021-22
2022-01-09,22021,ATL,1474.7054950140073,0,2021-22
2022-01-12,22021,ATL,1464.217204433019,1,2021-22
2022-01-14,22021,ATL,1450.190937458121,0,2021-22
2022-01-15,22021,ATL,1446.984301131872,1,2021-22
2022-01-17,22021,ATL,1437.5439027828493,1,2021-22
2022-01-19,22021,ATL,1448.4484600467968,1,2021-22
2022-01-21,22021,ATL,1461.8774959769355,1,2021-22
2022-01-23,22021,ATL,1468.3320172700712,0,2021-22
2022-01-26,22021,ATL,1494.2419455798165,1,2021-22
2022-01-28,22021,ATL,1500.7478021605166,1,2021-22
2022-01-30,22021,ATL,1515.2513753517337,1,2021-22
2022-01-31,22021,ATL,1521.3063433139455,1,2021-22
2022-02-03,22021,ATL,1512.3529117154774,1,2021-22
2022-02-04,22021,ATL,1527.3374874499664,0,2021-22
2022-02-06,22021,ATL,1519.0987535014378,0,2021-22
2022-02-08,22021,ATL,1512.9292014846412,1,2021-22
2022-02-11,22021,ATL,1522.25115194481,1,2021-22
2022-02-13,22021,ATL,1502.4885474278317,0,2021-22
2022-02-15,22021,ATL,1497.371658031986,1,2021-22
2022-02-16,22021,ATL,1507.4253767152352,0,2021-22
2022-02-24,22021,ATL,1517.7288016861746,0,2021-22
2022-02-26,22021,ATL,1512.9107908448866,1,2021-22
2022-03-01,22021,ATL,1531.3594514660138,0,2021-22
2022-03-03,22021,ATL,1526.058083678999,1,2021-22
2022-03-04,22021,ATL,1532.4754162797335,0,2021-22
2022-03-07,22021,ATL,1536.88293552419,0,2021-22
2022-03-09,22021,ATL,1528.079075401606,0,2021-22
2022-03-11,22021,ATL,1521.834196707443,1,2021-22
2022-03-13,22021,ATL,1527.2895966168023,1,2021-22
2022-03-14,22021,ATL,1530.0556234855942,1,2021-22
2022-03-16,22021,ATL,1534.1409166212698,0,2021-22
2022-03-18,22021,ATL,1524.5808137009496,1,2021-22
2022-03-20,22021,ATL,1541.091647052585,1,2021-22
2022-03-22,22021,ATL,1532.22951377101,0,2021-22
2022-03-23,22021,ATL,1540.1810939847223,0,2021-22
2022-03-25,22021,ATL,1513.375964986241,1,2021-22
2022-03-28,22021,ATL,1525.2307615110217,0,2021-22
2022-03-30,22021,ATL,1532.318858530237,0,2021-22
2022-03-31,22021,ATL,1540.1428617885745,1,2021-22
2022-04-02,22021,ATL,1552.2752749863491,1,2021-22
2022-04-05,22021,ATL,1558.1992663860372,0,2021-22
2022-04-06,22021,ATL,1550.6735855803934,1,2021-22
2022-04-08,22021,ATL,1557.818914538902,0,2021-22
2022-04-10,22021,ATL,1553.7472007560866,0,2021-22
2022-10-19,22022,ATL,1535.902985385104,1,2022-23
2022-10-21,22022,ATL,1540.1592040722924,1,2022-23
2022-10-23,22022,ATL,1544.5864641053338,1,2022-23
2022-10-26,22022,ATL,1526.450998906906,0,2022-23
2022-10-28,22022,ATL,1531.5190348068463,0,2022-23
2022-10-29,22022,ATL,1544.3535009637403,0,2022-23
2022-10-31,22022,ATL,1537.5026333172434,0,2022-23
2022-11-02,22022,ATL,1519.7673002838026,0,2022-23
2022-11-05,22022,ATL,1534.0278065354755,1,2022-23
2022-11-07,22022,ATL,1539.000983250268,1,2022-23
2022-11-09,22022,ATL,1555.3175271480247,1,2022-23
2022-11-10,22022,ATL,1546.9896741057548,1,2022-23
2022-11-12,22022,ATL,1555.2625818632116,0,2022-23
2022-11-14,22022,ATL,1545.3234720214325,0,2022-23
2022-11-16,22022,ATL,1562.385485241142,1,2022-23
2022-11-19,22022,ATL,1545.4980099445406,1,2022-23
2022-11-21,22022,ATL,1549.525064859167,0,2022-23
2022-11-23,22022,ATL,1540.0476767022703,1,2022-23
2022-11-25,22022,ATL,1546.880844142384,0,2022-23
2022-11-27,22022,ATL,1534.6883237527552,1,2022-23
2022-11-28,22022,ATL,1523.0813457423765,0,2022-23
2022-11-30,22022,ATL,1519.4225259929133,0,2022-23
2022-12-02,22022,ATL,1529.0849425602266,1,2022-23
2022-12-05,22022,ATL,1537.3270695182696,1,2022-23
2022-12-07,22022,ATL,1523.7344814400417,0,2022-23
2022-12-09,22022,ATL,1506.0807286611002,0,2022-23
2022-12-11,22022,ATL,1501.4055178648075,1,2022-23
2022-12-12,22022,ATL,1504.8611253368258,0,2022-23
2022-12-14,22022,ATL,1493.905754876675,0,2022-23
2022-12-16,22022,ATL,1480.2268366802286,0,2022-23
2022-12-19,22022,ATL,1493.809688713577,1,2022-23
2022-12-21,22022,ATL,1496.3072182522142,1,2022-23
2022-12-23,22022,ATL,1490.199150544918,1,2022-23
2022-12-27,22022,ATL,1499.2417402329593,0,2022-23
2022-12-28,22022,ATL,1486.2037675205822,1,2022-23
2022-12-30,22022,ATL,1483.041042002688,1,2022-23
2023-01-02,22022,ATL,1470.451505541117,0,2022-23
2023-01-04,22022,ATL,1467.4693992831817,0,2022-23
2023-01-06,22022,ATL,1474.836215122738,0,2022-23
2023-01-08,22022,ATL,1463.5807723047649,0,2022-23
2023-01-11,22022,ATL,1471.4774665684104,1,2022-23
2023-01-13,22022,ATL,1461.3469097839456,0,2022-23
2023-01-14,22022,ATL,1467.785963141915,0,2022-23
2023-01-16,22022,ATL,1482.1819203744212,1,2022-23
2023-01-18,22022,ATL,1491.5599466721142,0,2022-23
2023-01-20,22022,ATL,1502.5081040412897,1,2022-23
2023-01-21,22022,ATL,1515.755147625232,1,2022-23
2023-01-23,22022,ATL,1504.8934139399869,0,2022-23
2023-01-25,22022,ATL,1496.0332588726976,0,2022-23
2023-01-28,22022,ATL,1505.7966667654273,1,2022-23
2023-01-30,22022,ATL,1495.9564001040762,0,2022-23
2023-02-01,22022,ATL,1489.654316905507,0,2022-23
2023-02-03,22022,ATL,1519.5733659570128,0,2022-23
2023-02-04,22022,ATL,1529.3716764321828,0,2022-23
2023-02-07,22022,ATL,1520.310042912423,0,2022-23
2023-02-09,22022,ATL,1511.4392263970285,1,2022-23
2023-02-11,22022,ATL,1519.9744805117818,1,2022-23
2023-02-13,22022,ATL,1524.2841562116969,0,2022-23
2023-02-15,22022,ATL,1513.2412874094507,1,2022-23
2023-02-24,22022,ATL,1495.0757194436196,1,2022-23
2023-02-26,22022,ATL,1513.0141244510885,1,2022-23
2023-02-28,22022,ATL,1516.8297837393272,1,2022-23
2023-03-03,22022,ATL,1509.925378473528,1,2022-23
2023-03-04,22022,ATL,1518.5912092457622,0,2022-23
2023-03-06,22022,ATL,1510.4680728491671,0,2022-23
2023-03-08,22022,ATL,1506.414709814764,0,2022-23
2023-03-10,22022,ATL,1512.2073668341534,0,2022-23
2023-03-11,22022,ATL,1521.9115530702695,1,2022-23
2023-03-13,22022,ATL,1513.395084292777,1,2022-23
2023-03-17,22022,ATL,1492.7658758160849,1,2022-23
2023-03-19,22022,ATL,1501.6236001251273,0,2022-23
2023-03-21,22022,ATL,1486.9515102880655,1,2022-23
2023-03-22,22022,ATL,1492.9752382018137,0,2022-23
2023-03-25,22022,ATL,1489.9576047870014,1,2022-23
2023-03-26,22022,ATL,1497.6782544409766,1,2022-23
2023-03-28,22022,ATL,1492.4493372790937,1,2022-23
2023-03-31,22022,ATL,1498.779424335865,0,2022-23
2023-04-02,22022,ATL,1487.1483028220005,1,2022-23
2023-04-04,22022,ATL,1490.841194796794,0,2022-23
2023-04-05,22022,ATL,1513.4690775725094,1,2022-23
2023-04-07,22022,ATL,1523.1363127130612,1,2022-23
2023-04-09,22022,ATL,1516.5863683596497,0,2022-23
2023-10-25,22023,ATL,1507.9704847352373,0,2023-24
2023-10-27,22023,ATL,1499.5538074754477,1,2023-24
2023-10-29,22023,ATL,1491.575271992712,0,2023-24
2023-10-30,22023,ATL,1512.8987535816125,1,2023-24
2023-11-01,22023,ATL,1524.0277730128346,1,2023-24
2023-11-04,22023,ATL,1529.7543502013332,0,2023-24
2023-11-06,22023,ATL,1547.860401862819,0,2023-24
2023-11-09,22023,ATL,1538.30536363486,0,2023-24
2023-11-11,22023,ATL,1542.2454372324953,1,2023-24
2023-11-14,22023,ATL,1530.1887131645217,0,2023-24
2023-11-15,22023,ATL,1534.7138571259677,1,2023-24
2023-11-17,22023,ATL,1529.384766506756,1,2023-24
2023-11-21,22023,ATL,1519.596537371459,1,2023-24
2023-11-22,22023,ATL,1510.0878763684525,1,2023-24
2023-11-25,22023,ATL,1513.9205786640457,0,2023-24
2023-11-26,22023,ATL,1529.2849930748291,0,2023-24
2023-11-28,22023,ATL,1524.10020429239,0,2023-24
2023-11-30,22023,ATL,1509.1434746959587,0,2023-24
2023-12-02,22023,ATL,1511.8350930165238,0,2023-24
2023-12-06,22023,ATL,1504.877916278812,1,2023-24
2023-12-08,22023,ATL,1500.6079304095597,0,2023-24
2023-12-11,22023,ATL,1495.0303438759513,1,2023-24
2023-12-13,22023,ATL,1486.5588658426448,0,2023-24
2023-12-15,22023,ATL,1479.4085825834647,0,2023-24
2023-12-16,22023,ATL,1500.0294526226317,0,2023-24
2023-12-18,22023,ATL,1493.4475541556506,1,2023-24
2023-12-20,22023,ATL,1495.562378917125,0,2023-24
2023-12-22,22023,ATL,1505.8675883389394,0,2023-24
2023-12-23,22023,ATL,1498.6614526473934,1,2023-24
2023-12-26,22023,ATL,1487.5927369269773,0,2023-24
2023-12-29,22023,ATL,1481.6871742027322,1,2023-24
2023-12-31,22023,ATL,1472.4651826468405,0,2023-24
2024-01-03,22023,ATL,1477.2081352290252,1,2023-24
2024-01-05,22023,ATL,1485.4963886432404,0,2023-24
2024-01-07,22023,ATL,1469.7194361427094,0,2023-24
2024-01-10,22023,ATL,1464.0501369186254,1,2023-24
2024-01-12,22023,ATL,1474.6587247370203,1,2023-24
2024-01-13,22023,ATL,1461.0414182271832,1,2023-24
2024-01-15,22023,ATL,1424.16248487341,1,2023-24
2024-01-17,22023,ATL,1429.6023694412995,1,2023-24
2024-01-19,22023,ATL,1434.9673567860516,0,2023-24
2024-01-20,22023,ATL,1441.2707213819383,1,2023-24
2024-01-22,22023,ATL,1429.9444905989671,0,2023-24
2024-01-24,22023,ATL,1421.650408450526,0,2023-24
2024-01-26,22023,ATL,1410.0258893747596,1,2023-24
2024-01-28,22023,ATL,1402.9859759544358,1,2023-24
2024-01-30,22023,ATL,1406.8476570329158,1,2023-24
2024-02-02,22023,ATL,1421.4843237221362,1,2023-24
2024-02-03,22023,ATL,1435.1856692415097,1,2023-24
2024-02-05,22023,ATL,1444.217807340097,1,2023-24
2024-02-07,22023,ATL,1440.9457394259623,0,2023-24
2024-02-09,22023,ATL,1438.6121058628305,0,2023-24
2024-02-10,22023,ATL,1449.1753359146076,1,2023-24
2024-02-12,22023,ATL,1457.642912483945,1,2023-24
2024-02-14,22023,ATL,1446.4803496834063,0,2023-24
2024-02-23,22023,ATL,1419.982602538029,1,2023-24
2024-02-25,22023,ATL,1414.0348006102693,1,2023-24
2024-02-27,22023,ATL,1432.494279425109,1,2023-24
2024-02-29,22023,ATL,1451.8240718857592,0,2023-24
2024-03-02,22023,ATL,1433.3854212219333,0,2023-24
2024-03-05,22023,ATL,1424.250556229278,0,2023-24
2024-03-06,22023,ATL,1448.675603847907,1,2023-24
2024-03-08,22023,ATL,1465.059883543885,0,2023-24
2024-03-10,22023,ATL,1471.9923689940847,1,2023-24
2024-03-13,22023,ATL,1463.8068056991815,0,2023-24
2024-03-15,22023,ATL,1455.7729843549814,0,2023-24
2024-03-17,22023,ATL,1451.3669496062453,0,2023-24
2024-03-18,22023,ATL,1476.9231666255498,0,2023-24
2024-03-21,22023,ATL,1461.2714899821867,0,2023-24
2024-03-23,22023,ATL,1455.1112800394808,1,2023-24
2024-03-25,22023,ATL,1466.3892849933852,1,2023-24
2024-03-27,22023,ATL,1476.0202273173145,1,2023-24
2024-03-28,22023,ATL,1481.2695054166225,1,2023-24
2024-03-30,22023,ATL,1488.9057796222787,1,2023-24
2024-04-01,22023,ATL,1480.4726276842227,0,2023-24
2024-04-03,22023,ATL,1494.6784029750522,1,2023-24
2024-04-04,22023,ATL,1497.661950868884,0,2023-24
2024-04-06,22023,ATL,1491.5257748014867,0,2023-24
2024-04-09,22023,ATL,1481.4902181198154,1,2023-24
2024-04-10,22023,ATL,1474.3698357127575,1,2023-24
2024-04-12,22023,ATL,1466.5689471529324,0,2023-24
2024-04-14,22023,ATL,1464.664105285496,0,2023-24
2024-10-23,22024,ATL,1470.364812590983,1,2024-25
2024-10-25,22024,ATL,1475.1059960179286,1,2024-25
2024-10-27,22024,ATL,1479.4082210537654,0,2024-25
2024-10-28,22024,ATL,1471.0959411624026,1,2024-25
2024-10-30,22024,ATL,1462.8607963131367,0,2024-25
2024-11-01,22024,ATL,1447.8511925685575,1,2024-25
2024-11-03,22024,ATL,1439.8717170458942,0,2024-25
2024-11-04,22024,ATL,1460.5904477147335,1,2024-25
2024-11-06,22024,ATL,1449.1437069676872,1,2024-25
2024-11-08,22024,ATL,1458.0752727959004,0,2024-25
2024-11-09,22024,ATL,1453.9539641501806,1,2024-25
2024-11-12,22024,ATL,1439.7743664616896,0,2024-25
2024-11-15,22024,ATL,1448.4543557661011,1,2024-25
2024-11-17,22024,ATL,1453.9938322632354,0,2024-25
2024-11-18,22024,ATL,1447.5683182755995,0,2024-25
2024-11-20,22024,ATL,1453.881278992596,0,2024-25
2024-11-22,22024,ATL,1447.2132040019355,0,2024-25
2024-11-25,22024,ATL,1436.1789978363126,1,2024-25
2024-11-27,22024,ATL,1428.8539150883264,0,2024-25
2024-11-29,22024,ATL,1451.0869281965506,1,2024-25
2024-11-30,22024,ATL,1470.9445878904155,0,2024-25
2024-12-02,22024,ATL,1475.7563060126863,1,2024-25
2024-12-04,22024,ATL,1482.060997839984,0,2024-25
2024-12-06,22024,ATL,1500.4329412913828,1,2024-25
2024-12-08,22024,ATL,1504.1088827145948,1,2024-25
2024-12-11,22024,ATL,1481.38899608831,0,2024-25
2024-12-14,22024,ATL,1496.2200131235631,0,2024-25
2024-12-19,22024,ATL,1489.3954299916006,0,2024-25
2024-12-21,22024,ATL,1480.9503244633288,1,2024-25
2024-12-23,22024,ATL,1469.4041731353757,1,2024-25
2024-12-26,22024,ATL,1483.364506018382,1,2024-25
2024-12-28,22024,ATL,1489.9173593666678,1,2024-25
2024-12-29,22024,ATL,1500.8949366946556,0,2024-25
2025-01-01,22024,ATL,1515.622440799796,0,2024-25
2025-01-03,22024,ATL,1505.5867642500436,0,2024-25
2025-01-04,22024,ATL,1493.7798454712265,0,2024-25
2025-01-07,22024,ATL,1479.7872436484658,0,2024-25
2025-01-09,22024,ATL,1485.492475021828,0,2024-25
2025-01-14,22024,ATL,1477.6611847562217,1,2024-25
2025-01-15,22024,ATL,1483.7816019881957,0,2024-25
2025-01-18,22024,ATL,1498.3284491092948,0,2024-25
2025-01-20,22024,ATL,1509.500903922147,0,2024-25
2025-01-22,22024,ATL,1503.6042176628894,1,2024-25
2025-01-23,22024,ATL,1490.5888708830455,1,2024-25
2025-01-25,22024,ATL,1481.2688395398611,1,2024-25
2025-01-27,22024,ATL,1452.558819977129,0,2024-25
2025-01-28,22024,ATL,1448.5761737591058,1,2024-25
2025-01-30,22024,ATL,1444.7384021080215,0,2024-25
2025-02-01,22024,ATL,1439.8972157785736,0,2024-25
2025-02-03,22024,ATL,1436.880857655069,0,2024-25
2025-02-05,22024,ATL,1443.8144596496777,1,2024-25
2025-02-07,22024,ATL,1439.3638253977165,1,2024-25
2025-02-08,22024,ATL,1447.1076581305674,0,2024-25
2025-02-10,22024,ATL,1454.6908095833808,0,2024-25
2025-02-12,22024,ATL,1463.0060694422934,0,2024-25
2025-02-20,22024,ATL,1461.3123172336311,1,2024-25
2025-02-23,22024,ATL,1450.9400082388588,1,2024-25
2025-02-24,22024,ATL,1445.0465267295367,1,2024-25
2025-02-26,22024,ATL,1454.9408112444582,0,2024-25
2025-02-28,22024,ATL,1439.7970349625566,1,2024-25
2025-03-03,22024,ATL,1435.351118144259,0,2024-25
2025-03-04,22024,ATL,1444.1193485024671,1,2024-25
2025-03-06,22024,ATL,1437.731309301971,1,2024-25
2025-03-08,22024,ATL,1448.2542478488535,1,2024-25
2025-03-10,22024,ATL,1454.4184818687906,1,2024-25
2025-03-12,22024,ATL,1460.2256270359949,1,2024-25
2025-03-14,22024,ATL,1464.3516123747572,1,2024-25
2025-03-16,22024,ATL,1447.6200732676991,0,2024-25
2025-03-18,22024,ATL,1436.649625558818,0,2024-25
2025-03-22,22024,ATL,1451.5519411189232,1,2024-25
2025-03-23,22024,ATL,1464.8685005166117,1,2024-25
2025-03-25,22024,ATL,1471.1597983749425,0,2024-25
2025-03-27,22024,ATL,1466.816801857462,0,2024-25
2025-03-30,22024,ATL,1457.239982264082,0,2024-25
2025-04-01,22024,ATL,1484.6616571241202,1,2024-25
2025-04-02,22024,ATL,1469.1665805052082,0,2024-25
2025-04-05,22024,ATL,1464.781133512858,1,2024-25
2025-04-06,22024,ATL,1453.0707519121452,1,2024-25
2025-04-08,22024,ATL,1457.6733737277527,0,2024-25
2025-04-10,22024,ATL,1451.3792665048436,0,2024-25
2025-04-11,22024,ATL,1464.5113781363382,0,2024-25
2025-04-13,22024,ATL,1472.802170037148,1,2024-25
2025-10-22,22025,ATL,1490.9539432158772,1,2025-26
2025-10-24,22025,ATL,1467.944299854644,0,2025-26
2025-10-25,22025,ATL,1476.749028358029,1,2025-26
2025-10-27,22025,ATL,1468.2923077819582,0,2025-26
2025-10-29,22025,ATL,1464.0455559264908,0,2025-26
2025-10-31,22025,ATL,1469.4324713907715,0,2025-26
2025-11-02,22025,ATL,1492.3245864348326,0,2025-26
2025-11-04,22025,ATL,1487.3403554324843,1,2025-26
2025-11-07,22025,ATL,1498.8807107120658,1,2025-26
2025-11-08,22025,ATL,1484.2667168221192,1,2025-26
2025-11-10,22025,ATL,1503.2545741416498,0,2025-26
2025-11-12,22025,ATL,1510.2712743018328,0,2025-26
2025-11-13,22025,ATL,1532.8091607258268,0,2025-26
2025-11-16,22025,ATL,1539.83867651455,0,2025-26
2025-11-18,22025,ATL,1545.1629080739351,1,2025-26
2025-11-20,22025,ATL,1535.7111626110552,0,2025-26
2025-11-22,22025,ATL,1527.2138083149025,0,2025-26
2025-11-23,22025,ATL,1534.8254790132255,1,2025-26
2025-11-25,22025,ATL,1536.6982416176777,0,2025-26
2025-11-28,22025,ATL,1506.060465293433,1,2025-26
2025-11-30,22025,ATL,1515.6065029889348,0,2025-26
2025-12-01,22025,ATL,1523.2733058236338,0,2025-26
2025-12-03,22025,ATL,1520.8991978492295,1,2025-26
2025-12-05,22025,ATL,1494.4711264230034,1,2025-26
2025-12-06,22025,ATL,1491.4633162229984,0,2025-26
2025-12-12,22025,ATL,1497.82251760553,0,2025-26
2025-12-14,22025,ATL,1487.4126510089998,1,2025-26
2025-12-18,22025,ATL,1491.3217167946673,0,2025-26
2025-12-19,22025,ATL,1481.1902074007176,1,2025-26
2025-12-21,22025,ATL,1463.357601676996,1,2025-26
2025-12-23,22025,ATL,1457.057386514258,1,2025-26
2025-12-26,22025,ATL,1450.0504487074145,1,2025-26
2025-12-27,22025,ATL,1435.975816968732,1,2025-26
2025-12-29,22025,ATL,1432.5050167238796,0,2025-26
2025-12-31,22025,ATL,1430.2659010011882,1,2025-26
2026-01-02,22025,ATL,1457.358956566157,0,2025-26
2026-01-03,22025,ATL,1478.2487853922096,0,2025-26
2026-01-05,22025,ATL,1466.1968613690574,0,2025-26
2026-01-07,22025,ATL,1454.8586075521027,1,2025-26
2026-01-09,22025,ATL,1461.7923593327623,0,2025-26
2026-01-11,22025,ATL,1493.221779876004,0,2025-26
2026-01-13,22025,ATL,1511.2009947919464,0,2025-26
2026-01-15,22025,ATL,1494.3126654323803,0,2025-26
2026-01-17,22025,ATL,1482.127986574885,1,2025-26
2026-01-19,22025,ATL,1468.2455156540752,1,2025-26
2026-01-21,22025,ATL,1461.8787441975176,0,2025-26
2026-01-23,22025,ATL,1468.104475537919,1,2025-26
2026-01-26,22025,ATL,1478.897641833456,1,2025-26
2026-01-28,22025,ATL,1486.1450822242923,0,2025-26
2026-01-29,22025,ATL,1505.8639520021025,1,2025-26
2026-01-31,22025,ATL,1492.13439116797,0,2025-26
2026-02-03,22025,ATL,1483.2160815700447,0,2025-26
2026-02-05,22025,ATL,1498.9110294293775,1,2025-26
2026-02-07,22025,ATL,1500.7479885309735,1,2025-26
2026-02-09,22025,ATL,1493.50646880953,0,2025-26
2026-02-11,22025,ATL,1482.62937753722,0,2025-26
2026-02-19,22025,ATL,1479.7574570662057,0,2025-26
2026-02-20,22025,ATL,1492.649359749248,1,2025-26
2026-02-22,22025,ATL,1467.8735524381607,1,2025-26
2026-02-24,22025,ATL,1472.851546989705,1,2025-26
2026-02-26,22025,ATL,1479.7861863424584,1,2025-26
2026-03-01,22025,ATL,1488.1203235769617,1,2025-26
2026-03-04,22025,ATL,1507.0150943747406,0,2025-26
2026-03-07,22025,ATL,1520.714755359391,1,2025-26
2026-03-10,22025,ATL,1527.9005379419311,1,2025-26
2026-03-12,22025,ATL,1532.3353685585398,1,2025-26
2026-03-14,22025,ATL,1535.649755722178,1,2025-26
2026-03-16,22025,ATL,1543.2128689223323,1,2025-26
2026-03-18,22025,ATL,1553.5810662090485,0,2025-26
2026-03-20,22025,ATL,1561.402840171712,0,2025-26
2026-03-21,22025,ATL,1545.9769635792404,1,2025-26
2026-03-23,22025,ATL,1553.9414232964905,1,2025-26
2026-03-25,22025,ATL,1563.119523466262,0,2025-26
2026-03-27,22025,ATL,1569.4114249333734,0,2025-26
2026-03-28,22025,ATL,1564.518637842441,1,2025-26
2026-03-30,22025,ATL,1567.207677677778,1,2025-26
2026-04-01,22025,ATL,1579.6745928892765,0,2025-26
2026-04-03,22025,ATL,1598.7920796158132,0,2025-26
2026-04-06,22025,ATL,1606.096849731067,1,2025-26
2026-04-08,22025,ATL,1600.0418013048743,0,2025-26
2026-04-10,22025,ATL,1594.0572795956052,1,2025-26
2026-04-12,22025,ATL,1610.1290609413277,0,2025-26
2020-12-22,22020,BKN,1500.0,1,2020-21
2020-12-25,22020,BKN,1516.2495746479965,0,2020-21
2020-12-27,22020,BKN,1539.9627301396874,0,2020-21
2020-12-28,22020,BKN,1535.086038499724,1,2020-21
2020-12-30,22020,BKN,1525.0061838106003,1,2020-21
2021-01-01,22020,BKN,1530.4659096012902,1,2020-21
2021-01-03,22020,BKN,1512.3719493839449,1,2020-21
2021-01-05,22020,BKN,1506.9885574877171,1,2020-21
2021-01-07,22020,BKN,1528.5123892046247,1,2020-21
2021-01-08,22020,BKN,1540.0183862949357,0,2020-21
2021-01-10,22020,BKN,1532.3496095809935,1,2020-21
2021-01-12,22020,BKN,1515.176299904453,1,2020-21
2021-01-13,22020,BKN,1521.8746146221476,0,2020-21
2021-01-16,22020,BKN,1530.054422508562,1,2020-21
2021-01-18,22020,BKN,1535.1062491384228,1,2020-21
2021-01-20,22020,BKN,1539.7248504767322,0,2020-21
2021-01-22,22020,BKN,1526.8907723510924,0,2020-21
2021-01-23,22020,BKN,1515.179577206105,1,2020-21
2021-01-25,22020,BKN,1519.338564541565,1,2020-21
2021-01-27,22020,BKN,1527.1016804517465,0,2020-21
2021-01-29,22020,BKN,1534.6538877066928,0,2020-21
2021-01-31,22020,BKN,1551.0134148172588,0,2020-21
2021-02-02,22020,BKN,1543.9793274782664,1,2020-21
2021-02-05,22020,BKN,1550.345101107677,1,2020-21
